encode_id,clip_id,encode_width,encode_height,clip_width,clip_height,clip_duration,clip_size,clip_bitrate_total,video_profile,clip_frame_rate,crf,encode_bitrate_video,nr_of_images,nr_of_image_shifts,psnr,vmaf
1144,13,640,480,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,45,108166,1,32,28.825695,18.025851
1145,13,640,480,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,50,68040,1,32,25.953822,7.555165
1146,13,640,480,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,55,63538,1,32,25.415607,5.277531
1147,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,18,1198677,1,32,37.100277,81.22233
1148,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,20,938633,1,32,36.867715,78.666568
1149,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,19,1057979,1,32,36.991784,80.024186
1150,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,22,746841,1,32,36.581341,75.449383
1151,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,23,666766,1,32,36.408391,73.604957
1152,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,25,532238,1,32,36.017159,69.612202
1153,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,27,427301,1,32,35.547038,64.983777
1154,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,29,345450,1,32,34.992371,59.786437
1155,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,30,312057,1,32,34.688279,57.07023
1156,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,31,282497,1,32,34.364143,54.273068
1157,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,32,255571,1,32,34.024328,51.542923
1158,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,33,232119,1,32,33.65987,48.39959
1159,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,35,191022,1,32,32.880315,42.191312
1160,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,37,158028,1,32,32.029909,35.877496
1161,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,40,119220,1,32,30.637883,26.125126
1162,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,43,91383,1,32,29.127367,17.626588
1163,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,45,75815,1,32,28.066993,13.201362
1164,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,50,47854,1,32,25.352368,4.386122
1165,13,512,384,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,55,44498,1,32,24.81962,3.607256
1166,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,18,753949,1,32,35.576118,68.532377
1167,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,19,670651,1,32,35.477699,67.119636
1168,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,20,598981,1,32,35.368163,65.551524
1169,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,22,480019,1,32,35.10563,62.155471
1170,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,23,429813,1,32,34.949882,60.23595
1171,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,25,345189,1,32,34.586793,55.985589
1172,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,27,278197,1,32,34.153098,51.422371
1173,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,29,225373,1,32,33.640008,46.594263
1174,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,30,203660,1,32,33.351732,43.909605
1175,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,31,184426,1,32,33.046546,41.128419
1176,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,32,166763,1,32,32.726836,38.430175
1177,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,33,151035,1,32,32.381863,35.627679
1178,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,35,124420,1,32,31.63706,29.913645
1179,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,37,102826,1,32,30.812193,24.659919
1180,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,40,77669,1,32,29.476811,17.846982
1181,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,43,58983,1,32,28.024941,13.024283
1182,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,45,49154,1,32,26.996506,9.74932
1183,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,50,30947,1,32,24.407229,2.704959
1184,13,384,288,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,55,28639,1,32,23.934421,2.162372
1185,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,18,567809,1,32,34.701024,58.427996
1186,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,19,507423,1,32,34.608718,57.095291
1187,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,20,453880,1,32,34.503931,55.658729
1188,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,22,365269,1,32,34.254277,52.158848
1189,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,23,326926,1,32,34.100503,50.266399
1190,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,25,263498,1,32,33.752135,46.28674
1191,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,27,212842,1,32,33.334931,42.053352
1192,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,29,172769,1,32,32.82628,37.34198
1193,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,30,156013,1,32,32.554009,35.015828
1194,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,31,140998,1,32,32.254593,32.559638
1195,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,32,127911,1,32,31.933377,30.152038
1196,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,33,115765,1,32,31.593245,27.691
1197,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,35,95424,1,32,30.866136,22.460334
1198,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,37,78550,1,32,30.070385,18.204782
1199,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,40,59375,1,32,28.72495,12.345625
1200,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,43,44987,1,32,27.336757,8.374633
1201,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,45,37124,1,32,26.311921,6.35291
1202,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,50,23508,1,32,23.894432,1.709356
1203,13,320,240,1920,1080,19,23779660,10002485,"High 4:2:2",30000/1001,55,21665,1,32,23.462755,0.960927
1337,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,18,7754594,4,4,47.255156,97.579992
1338,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,19,6521499,4,4,46.795814,97.287027
1339,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,22,3902349,4,4,45.577448,96.047292
1340,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,23,3325294,4,4,45.198019,95.492823
1341,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,20,5476349,4,4,46.366242,96.939256
1342,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,29,1497336,4,4,42.74078,89.755147
1343,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,30,1337301,4,4,42.282083,88.285401
1344,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,31,1198004,4,4,41.806471,86.640352
1345,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,25,2477323,4,4,44.426624,94.094185
1346,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,27,1903492,4,4,43.613016,92.228994
1347,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,32,1077496,4,4,41.318172,84.805004
1348,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,33,971279,4,4,40.815446,82.803099
1349,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,35,797887,4,4,39.761984,78.176068
1350,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,37,660434,4,4,38.648529,72.749953
1351,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,40,504756,4,4,36.852521,63.298961
1352,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,43,393181,4,4,34.933049,52.670487
1353,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,45,334483,4,4,33.60061,45.323873
1354,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,50,209622,4,4,29.803648,27.843683
1355,15,1920,1080,1920,816,122,143838227,9422592,Main,24000/1001,55,191598,4,4,29.105091,24.827728
1356,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,18,3296180,4,4,44.473722,95.468384
1357,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,19,2798589,4,4,44.202699,94.979061
1358,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,20,2394627,4,4,43.928964,94.397674
1359,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,22,1791583,4,4,43.350878,92.938289
1360,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,23,1560749,4,4,43.036215,92.035402
1361,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,25,1202738,4,4,42.35646,89.831
1362,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,27,943531,4,4,41.60085,87.007793
1363,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,29,751031,4,4,40.774762,83.528836
1364,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,30,672258,4,4,40.33796,81.518252
1365,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,31,604389,4,4,39.888326,79.310497
1366,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,32,544404,4,4,39.420108,76.932537
1367,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,33,491255,4,4,38.939103,74.380452
1368,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,35,402353,4,4,37.938943,68.726848
1369,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,37,332036,4,4,36.883591,62.439103
1370,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,40,251355,4,4,35.200781,52.068493
1371,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,43,193452,4,4,33.413256,41.158963
1372,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,45,162926,4,4,32.180903,34.006888
1373,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,50,99807,4,4,28.775205,18.044799
1374,15,1280,720,1920,816,122,143838227,9422592,Main,24000/1001,55,91034,4,4,28.157765,15.64424
1375,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,18,1335111,4,4,41.020035,88.273252
1376,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,19,1163590,4,4,40.844885,87.364757
1377,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,20,1019070,4,4,40.653914,86.33092
1378,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,22,789275,4,4,40.223859,83.886182
1379,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,23,696094,4,4,39.978557,82.429952
1380,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,25,546239,4,4,39.431232,79.065651
1381,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,27,433977,4,4,38.802727,75.079767
1382,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,29,346863,4,4,38.091537,70.377371
1383,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,30,311062,4,4,37.711635,67.800627
1384,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,31,279545,4,4,37.313361,65.10903
1385,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,32,251064,4,4,36.899377,62.25836
1386,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,33,226554,4,4,36.46528,59.186035
1387,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,35,184353,4,4,35.565406,52.867114
1388,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,37,150836,4,4,34.609308,46.203334
1389,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,40,112856,4,4,33.089892,35.933346
1390,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,43,85363,4,4,31.482851,26.092542
1391,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,45,71174,4,4,30.384953,19.726905
1392,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,50,42701,4,4,27.424111,7.76826
1393,15,720,480,1920,816,122,143838227,9422592,Main,24000/1001,55,38574,4,4,26.892112,6.214994
1394,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,18,1206543,4,4,40.405051,86.298567
1395,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,19,1054226,4,4,40.244551,85.340902
1396,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,20,925632,4,4,40.068043,84.244429
1397,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,22,718334,4,4,39.668847,81.658362
1398,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,23,635164,4,4,39.439279,80.136968
1399,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,25,499507,4,4,38.922971,76.651593
1400,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,27,396907,4,4,38.323558,72.528854
1401,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,29,317494,4,4,37.646254,67.70146
1402,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,30,284496,4,4,37.277234,65.074521
1403,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,31,255380,4,4,36.896314,62.288158
1404,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,32,229860,4,4,36.494339,59.39374
1405,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,33,206930,4,4,36.075313,56.348575
1406,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,35,168294,4,4,35.202251,50.129882
1407,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,37,137608,4,4,34.264941,43.358596
1408,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,40,102773,4,4,32.777312,33.426756
1409,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,43,77354,4,4,31.196303,23.752445
1410,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,45,64406,4,4,30.1263,17.570818
1411,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,50,38457,4,4,27.222218,6.620528
1412,15,640,480,1920,816,122,143838227,9422592,Main,24000/1001,55,34716,4,4,26.708805,5.259286
1413,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,18,830957,4,4,38.851423,79.452607
1414,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,19,730937,4,4,38.714768,78.308755
1415,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,20,645077,4,4,38.565134,77.033087
1416,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,22,504353,4,4,38.215732,74.058661
1417,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,23,447314,4,4,38.013195,72.345671
1418,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,25,353402,4,4,37.555406,68.502031
1419,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,27,281071,4,4,37.014672,64.030986
1420,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,29,225258,4,4,36.396789,59.002331
1421,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,30,202006,4,4,36.056835,56.219193
1422,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,31,181084,4,4,35.698872,53.481604
1423,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,32,162663,4,4,35.325852,50.503255
1424,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,33,146470,4,4,34.939913,47.516094
1425,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,35,118942,4,4,34.11525,41.461433
1426,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,37,97063,4,4,33.232695,35.078243
1427,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,40,71970,4,4,31.811972,25.564205
1428,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,43,53905,4,4,30.30352,16.513158
1429,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,45,44743,4,4,29.280299,11.44911
1430,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,50,26549,4,4,26.54967,3.86733
1431,15,512,384,1920,816,122,143838227,9422592,Main,24000/1001,55,23957,4,4,26.049854,3.289029
1432,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,18,525792,4,4,36.801249,66.693681
1433,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,19,465091,4,4,36.692327,65.392037
1434,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,20,411945,4,4,36.570604,63.956565
1435,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,22,324442,4,4,36.285678,60.692167
1436,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,23,288177,4,4,36.118444,58.88684
1437,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,25,228616,4,4,35.730569,54.78613
1438,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,27,182174,4,4,35.26909,50.255849
1439,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,29,145748,4,4,34.733774,45.329077
1440,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,30,130848,4,4,34.431318,42.641681
1441,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,31,117210,4,4,34.117248,39.967251
1442,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,32,105219,4,4,33.781035,37.131976
1443,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,33,94643,4,4,33.434033,34.477207
1444,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,35,76545,4,4,32.673583,28.938958
1445,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,37,62390,4,4,31.874746,23.534473
1446,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,40,46042,4,4,30.557337,15.476011
1447,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,43,34366,4,4,29.160902,8.530273
1448,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,45,28450,4,4,28.213276,5.699029
1449,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,50,16940,4,4,25.703292,2.548976
1450,15,384,288,1920,816,122,143838227,9422592,Main,24000/1001,55,15293,4,4,25.249131,2.418989
1451,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,18,395208,4,4,35.528071,56.039255
1452,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,19,350417,4,4,35.433425,54.701809
1453,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,20,311124,4,4,35.325669,53.250058
1454,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,22,245598,4,4,35.073819,49.984247
1455,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,23,218701,4,4,34.925248,48.205423
1456,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,25,173796,4,4,34.58064,44.262384
1457,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,27,138597,4,4,34.163385,39.94581
1458,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,29,111074,4,4,33.670044,35.253085
1459,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,30,99342,4,4,33.395693,32.893082
1460,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,31,89099,4,4,33.101701,30.425031
1461,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,32,79976,4,4,32.793292,27.992607
1462,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,33,71745,4,4,32.461768,25.526066
1463,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,35,58123,4,4,31.757049,20.663208
1464,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,37,47217,4,4,30.9986,16.019047
1465,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,40,34921,4,4,29.752633,9.365312
1466,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,43,25963,4,4,28.42387,5.099357
1467,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,45,21389,4,4,27.517611,3.527488
1468,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,50,12846,4,4,25.147752,2.181725
1469,15,320,240,1920,816,122,143838227,9422592,Main,24000/1001,55,11745,4,4,24.74222,2.073925
1470,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,18,7212895,4,7,49.104119,97.609395
1471,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,19,6199194,4,7,48.609848,97.349768
1472,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,20,5302710,4,7,48.119913,97.041258
1473,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,22,3883395,4,7,47.15016,96.276945
1474,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,23,3335502,4,7,46.663841,95.801878
1475,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,25,2486446,4,7,45.660932,94.64526
1476,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,27,1885631,4,7,44.615781,93.042117
1477,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,29,1470434,4,7,43.528558,90.83017
1478,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,30,1308867,4,7,42.965771,89.459866
1479,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,32,1047737,4,7,41.811963,86.268706
1480,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,33,943197,4,7,41.219594,84.423222
1481,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,35,770447,4,7,40.005253,80.036871
1482,16,1920,1080,1920,816,78,97212570,9934026,Main,24000/1001,37,634631,4,7,38.746,74.914391
